title t##t.production_year,=,1973,t.phonetic_code,<,16922#8787
title t##t.production_year,>,1982,t.phonetic_code,=,4974#114
title t##t.production_year,<,2009,t.phonetic_code,<,7302#514729
title t##t.production_year,>,1991,t.phonetic_code,>,17781#144163
title t##t.production_year,<,2000,t.phonetic_code,<,11907#467512
title t##t.production_year,>,1987,t.phonetic_code,=,17731#132
title t##t.production_year,>,1935,t.phonetic_code,<,20557#1574805
title t##t.production_year,<,1943,t.phonetic_code,>,8340#83651
title t##t.production_year,=,1970,t.phonetic_code,<,11879#6221
title t##t.production_year,<,1990,t.phonetic_code,>,16790#122023
title t##t.production_year,=,1979,t.phonetic_code,>,11013#5456
title t##t.production_year,=,1998,t.phonetic_code,<,16971#24303
title t##t.production_year,>,1989,t.phonetic_code,>,9919#621877
title t##t.production_year,<,1986,t.phonetic_code,>,16973#94865
title t##t.production_year,>,2007,t.phonetic_code,<,16792#433429
title t##t.production_year,<,1963,t.phonetic_code,>,570#249131
title t##t.production_year,>,1976,t.phonetic_code,=,14220#73
title t##t.production_year,>,1933,t.phonetic_code,<,1077#105905
title t##t.production_year,>,2005,t.phonetic_code,>,17328#100599
title t##t.production_year,>,1939,t.phonetic_code,<,14710#1139017
title t##t.production_year,>,1998,t.phonetic_code,<,6257#347945
title t##t.production_year,>,1984,t.phonetic_code,>,3632#957341
title t##t.production_year,=,1995,t.phonetic_code,=,2708#7
title t##t.production_year,<,1989,t.phonetic_code,<,3636#129764
title t##t.production_year,<,1917,t.phonetic_code,=,1406#12
title t##t.production_year,>,1987,t.phonetic_code,<,11798#712521
title t##t.production_year,>,1965,t.phonetic_code,<,15875#1086163
title t##t.production_year,=,1982,t.phonetic_code,<,17319#10022
title t##t.production_year,<,1963,t.phonetic_code,<,6825#95820
title t##t.production_year,>,1986,t.phonetic_code,<,1149#93185
title t##t.production_year,<,2009,t.phonetic_code,=,8204#8
title t##t.production_year,>,1999,t.phonetic_code,<,7835#402947
title t##t.production_year,=,1988,t.phonetic_code,<,12248#8907
title t##t.production_year,=,1984,t.phonetic_code,<,16984#10312
title t##t.production_year,>,1926,t.phonetic_code,=,4421#290
title t##t.production_year,=,2003,t.phonetic_code,>,11792#18704
title t##t.production_year,<,1989,t.phonetic_code,=,1462#58
title t##t.production_year,>,1982,t.phonetic_code,<,12294#792428
title t##t.production_year,<,1898,t.phonetic_code,<,3270#648
title t##t.production_year,=,2002,t.phonetic_code,=,20495#2
title t##t.production_year,=,1994,t.phonetic_code,<,16954#17541
title t##t.production_year,>,1975,t.phonetic_code,<,10371#689901
title t##t.production_year,=,1993,t.phonetic_code,=,11767#17
title t##t.production_year,>,1940,t.phonetic_code,<,16829#1295468
title t##t.production_year,<,1968,t.phonetic_code,=,2557#73
title t##t.production_year,>,1989,t.phonetic_code,=,4822#26
title t##t.production_year,<,1972,t.phonetic_code,>,1791#311363
title t##t.production_year,>,1968,t.phonetic_code,>,10198#742801
title t##t.production_year,<,1986,t.phonetic_code,=,1902#31
title t##t.production_year,>,1988,t.phonetic_code,=,17731#127
title t##t.production_year,=,1911,t.phonetic_code,<,2692#1091
title t##t.production_year,>,1974,t.phonetic_code,<,15964#1022620
title t##t.production_year,<,1949,t.phonetic_code,=,9222#14
title t##t.production_year,>,1948,t.phonetic_code,=,11288#469
title t##t.production_year,=,1910,t.phonetic_code,<,21203#4574
title t##t.production_year,=,1975,t.phonetic_code,<,19889#10273
title t##t.production_year,>,2004,t.phonetic_code,>,1069#705459
title t##t.production_year,<,1977,t.phonetic_code,<,10283#195117
title t##t.production_year,<,1941,t.phonetic_code,>,15808#39069
title t##t.production_year,>,1966,t.phonetic_code,>,9895#774135
title t##t.production_year,=,1958,t.phonetic_code,<,513#213
title t##t.production_year,=,1979,t.phonetic_code,>,5477#8031
title t##t.production_year,=,1944,t.phonetic_code,=,6494#1
title t##t.production_year,=,1956,t.phonetic_code,>,2149#6588
title t##t.production_year,>,1995,t.phonetic_code,<,12452#666222
title t##t.production_year,<,1992,t.phonetic_code,>,5477#425352
title t##t.production_year,<,2008,t.phonetic_code,>,19801#73577
title t##t.production_year,<,1957,t.phonetic_code,<,17040#167233
title t##t.production_year,=,1933,t.phonetic_code,>,17781#339
title t##t.production_year,=,1960,t.phonetic_code,>,9913#5167
title t##t.production_year,>,1998,t.phonetic_code,<,5387#309477
title t##t.production_year,<,1993,t.phonetic_code,<,2500#96390
title t##t.production_year,>,1976,t.phonetic_code,=,5164#55
title t##t.production_year,>,1996,t.phonetic_code,<,1870#135699
title t##t.production_year,>,1997,t.phonetic_code,=,12480#53
title t##t.production_year,<,1996,t.phonetic_code,>,7376#416765
title t##t.production_year,<,2005,t.phonetic_code,=,758#163
title t##t.production_year,=,1998,t.phonetic_code,>,8045#16932
title t##t.production_year,>,1977,t.phonetic_code,<,16915#1091647
title t##t.production_year,<,1939,t.phonetic_code,<,14226#91628
title t##t.production_year,<,1943,t.phonetic_code,<,5108#40860
title t##t.production_year,<,1946,t.phonetic_code,>,2532#129009
title t##t.production_year,=,1942,t.phonetic_code,<,20487#2094
title t##t.production_year,>,2012,t.phonetic_code,<,11765#27873
title t##t.production_year,=,1973,t.phonetic_code,<,18001#9619
title t##t.production_year,<,1979,t.phonetic_code,<,3341#92333
title t##t.production_year,<,1979,t.phonetic_code,>,5936#290211
title t##t.production_year,=,1992,t.phonetic_code,<,11015#9679
title t##t.production_year,=,1981,t.phonetic_code,<,6484#4035
title t##t.production_year,=,1971,t.phonetic_code,>,18235#1170
title t##t.production_year,<,1963,t.phonetic_code,=,14707#124
title t##t.production_year,>,2007,t.phonetic_code,=,189#50
title t##t.production_year,>,1937,t.phonetic_code,=,2448#52
title t##t.production_year,=,2005,t.phonetic_code,=,2838#7
title t##t.production_year,=,1988,t.phonetic_code,<,18361#13595
title t##t.production_year,>,2008,t.phonetic_code,=,14529#28
title t##t.production_year,>,1933,t.phonetic_code,<,6257#567895
title t##t.production_year,<,1988,t.phonetic_code,>,570#524424
title t##t.production_year,>,2011,t.phonetic_code,=,14401#357
title t##t.production_year,<,2003,t.phonetic_code,=,2838#150
title t##t.production_year,=,1973,t.phonetic_code,<,11256#5744
title t##t.production_year,=,1960,t.phonetic_code,<,16829#7543
title t##t.production_year,=,1948,t.phonetic_code,>,8519#1407
title t##t.production_year,>,1995,t.phonetic_code,=,9009#59
title t##t.production_year,>,1939,t.phonetic_code,>,3615#1233847
title t##t.production_year,>,1989,t.phonetic_code,<,8095#510500
title t##t.production_year,=,1993,t.phonetic_code,>,6493#12718
title t##t.production_year,<,1965,t.phonetic_code,>,10944#132554
title t##t.production_year,=,2002,t.phonetic_code,<,7835#16521
title t##t.production_year,<,2003,t.phonetic_code,>,8044#537879
title t##t.production_year,<,1987,t.phonetic_code,=,8005#5
title t##t.production_year,=,1990,t.phonetic_code,=,21046#1
title t##t.production_year,<,2007,t.phonetic_code,<,6284#392835
title t##t.production_year,=,1948,t.phonetic_code,=,3015#1
title t##t.production_year,=,2006,t.phonetic_code,<,8971#31879
title t##t.production_year,<,1989,t.phonetic_code,<,3969#138017
title t##t.production_year,=,1997,t.phonetic_code,>,5002#18930
title t##t.production_year,>,1995,t.phonetic_code,=,8981#52
title t##t.production_year,>,1981,t.phonetic_code,=,2468#44
title t##t.production_year,=,1958,t.phonetic_code,=,3922#1
title t##t.production_year,=,1980,t.phonetic_code,>,5904#7733
title t##t.production_year,>,1935,t.phonetic_code,=,18363#313
title t##t.production_year,<,1952,t.phonetic_code,=,18259#26
title t##t.production_year,>,1967,t.phonetic_code,>,14072#494380
title t##t.production_year,=,1993,t.phonetic_code,>,12936#7501
title t##t.production_year,<,1957,t.phonetic_code,=,1462#19
title t##t.production_year,>,1933,t.phonetic_code,>,18377#138838
title t##t.production_year,=,1974,t.phonetic_code,>,18377#938
title t##t.production_year,>,2000,t.phonetic_code,<,543#31266
title t##t.production_year,=,1997,t.phonetic_code,>,3502#20396
title t##t.production_year,=,2013,t.phonetic_code,=,7289#9
title t##t.production_year,=,1930,t.phonetic_code,<,144#18
title t##t.production_year,=,1910,t.phonetic_code,>,12168#1758
title t##t.production_year,>,1948,t.phonetic_code,<,2991#330744
title t##t.production_year,>,1998,t.phonetic_code,>,6386#640820
title t##t.production_year,<,1994,t.phonetic_code,>,14560#206420
title t##t.production_year,=,1987,t.phonetic_code,=,12680#4
title t##t.production_year,<,1975,t.phonetic_code,=,11010#14
title t##t.production_year,<,2009,t.phonetic_code,>,652#1252344
title t##t.production_year,>,1926,t.phonetic_code,>,16731#364437
title t##t.production_year,>,2002,t.phonetic_code,>,1888#739699
title t##t.production_year,=,1934,t.phonetic_code,<,18113#2191
title t##t.production_year,<,1998,t.phonetic_code,<,10371#366500
title t##t.production_year,>,1944,t.phonetic_code,>,6945#999653
title t##t.production_year,=,1983,t.phonetic_code,<,18113#10930
title t##t.production_year,>,1973,t.phonetic_code,=,2448#42
title t##t.production_year,>,1993,t.phonetic_code,=,16611#335
title t##t.production_year,>,1926,t.phonetic_code,>,3394#1284931
title t##t.production_year,=,1964,t.phonetic_code,<,11907#5498
title t##t.production_year,<,2009,t.phonetic_code,>,3502#999119
title t##t.production_year,<,1981,t.phonetic_code,=,12245#161
title t##t.production_year,>,1981,t.phonetic_code,<,17391#1116806
title t##t.production_year,<,1958,t.phonetic_code,<,16922#170377
title t##t.production_year,<,1917,t.phonetic_code,>,17913#9545
title t##t.production_year,>,1993,t.phonetic_code,>,17710#142172
title t##t.production_year,<,1972,t.phonetic_code,>,1870#308931
title t##t.production_year,=,2007,t.phonetic_code,=,20495#14
title t##t.production_year,<,1955,t.phonetic_code,<,11015#98075
title t##t.production_year,<,1989,t.phonetic_code,>,14032#192918
title t##t.production_year,<,1997,t.phonetic_code,>,6284#474362
title t##t.production_year,=,2010,t.phonetic_code,>,14184#32997
title t##t.production_year,>,1994,t.phonetic_code,<,8302#481038
title t##t.production_year,<,2000,t.phonetic_code,>,3468#624718
title t##t.production_year,=,1995,t.phonetic_code,=,1911#3
title t##t.production_year,=,2005,t.phonetic_code,=,1998#2
title t##t.production_year,=,1978,t.phonetic_code,<,15879#8294
title t##t.production_year,>,2004,t.phonetic_code,>,17192#119003
title t##t.production_year,>,2012,t.phonetic_code,>,16529#11524
title t##t.production_year,<,2003,t.phonetic_code,>,16824#188752
title t##t.production_year,=,2005,t.phonetic_code,<,10314#30217
title t##t.production_year,>,1983,t.phonetic_code,=,3948#244
title t##t.production_year,<,1942,t.phonetic_code,<,11766#82491
title t##t.production_year,=,1994,t.phonetic_code,<,9922#10401
title t##t.production_year,>,1967,t.phonetic_code,<,17636#1262051
title t##t.production_year,>,1938,t.phonetic_code,=,2537#630
title t##t.production_year,<,1987,t.phonetic_code,>,11723#231135
title t##t.production_year,<,1965,t.phonetic_code,>,7376#164259
title t##t.production_year,=,2003,t.phonetic_code,>,18365#3711
title t##t.production_year,<,1975,t.phonetic_code,>,2784#311833
title t##t.production_year,<,1984,t.phonetic_code,=,17755#80
title t##t.production_year,=,1975,t.phonetic_code,>,19801#733
title t##t.production_year,>,2009,t.phonetic_code,<,9762#180103
title t##t.production_year,<,1948,t.phonetic_code,<,1158#9806
title t##t.production_year,<,1955,t.phonetic_code,=,7289#27
title t##t.production_year,>,1997,t.phonetic_code,<,9762#483444
title t##t.production_year,<,1996,t.phonetic_code,>,1870#608222
title t##t.production_year,>,1987,t.phonetic_code,<,6165#423264
title t##t.production_year,=,1944,t.phonetic_code,<,5387#511
title t##t.production_year,<,1933,t.phonetic_code,=,2423#9
title t##t.production_year,>,1997,t.phonetic_code,=,14220#51
title t##t.production_year,=,1988,t.phonetic_code,<,2569#2538
title t##t.production_year,>,1975,t.phonetic_code,<,16547#1045886
title t##t.production_year,>,1970,t.phonetic_code,>,6490#911604
title t##t.production_year,=,1973,t.phonetic_code,<,15942#8079
title t##t.production_year,=,1986,t.phonetic_code,>,15808#4114
title t##t.production_year,>,1935,t.phonetic_code,=,8204#8
title t##t.production_year,>,1992,t.phonetic_code,>,9066#618604
title t##t.production_year,>,1971,t.phonetic_code,>,15530#403991
title t##t.production_year,=,1948,t.phonetic_code,<,3634#605
title t##t.production_year,<,1997,t.phonetic_code,>,2431#609344
title t##t.production_year,=,1942,t.phonetic_code,<,1517#214
title t##t.production_year,>,1962,t.phonetic_code,<,9922#719882
title t##t.production_year,>,1994,t.phonetic_code,=,12267#58
title t##t.production_year,<,1952,t.phonetic_code,<,10386#84244
title t##t.production_year,=,1956,t.phonetic_code,>,3615#5842
title t##t.production_year,<,1933,t.phonetic_code,<,20926#121053
title t##t.production_year,=,2002,t.phonetic_code,=,6494#19
title t##t.production_year,=,2000,t.phonetic_code,<,19937#31733
title t##t.production_year,<,2007,t.phonetic_code,=,12680#212
title t##t.production_year,<,2012,t.phonetic_code,<,16971#1308712
title t##t.production_year,=,1978,t.phonetic_code,<,9920#5280
title t##t.production_year,>,1999,t.phonetic_code,<,16971#787861
title t##t.production_year,<,1954,t.phonetic_code,=,20495#13
title t##t.production_year,<,1957,t.phonetic_code,>,12168#81698
title t##t.production_year,>,1995,t.phonetic_code,<,761#55783
title t##t.production_year,=,2005,t.phonetic_code,<,2944#12510
title t##t.production_year,<,1937,t.phonetic_code,>,19023#10197
title t##t.production_year,>,2000,t.phonetic_code,<,1499#93849
title t##t.production_year,<,1952,t.phonetic_code,<,14288#113441
title t##t.production_year,<,2004,t.phonetic_code,<,2889#188643
title t##t.production_year,>,2012,t.phonetic_code,>,8126#26704
title t##t.production_year,<,2010,t.phonetic_code,=,11384#68
title t##t.production_year,>,1962,t.phonetic_code,<,16984#1238322
title t##t.production_year,>,1966,t.phonetic_code,=,1441#293
title t##t.production_year,<,1973,t.phonetic_code,<,6807#132399
title t##t.production_year,>,1995,t.phonetic_code,=,2054#257
title t##t.production_year,=,2008,t.phonetic_code,>,5002#57335
title t##t.production_year,<,1967,t.phonetic_code,<,20682#286697
title t##t.production_year,=,1952,t.phonetic_code,=,17952#1
title t##t.production_year,>,1938,t.phonetic_code,>,17850#199987
title t##t.production_year,=,1971,t.phonetic_code,<,17636#9313
title t##t.production_year,<,1991,t.phonetic_code,<,144#4639
title t##t.production_year,>,1979,t.phonetic_code,>,3016#1048527
title t##t.production_year,>,1981,t.phonetic_code,>,14032#445243
title t##t.production_year,>,1971,t.phonetic_code,>,6893#877203
title t##t.production_year,>,2011,t.phonetic_code,=,11549#13
title t##t.production_year,<,1980,t.phonetic_code,=,11384#36
title t##t.production_year,>,2004,t.phonetic_code,=,1905#28
title t##t.production_year,=,2010,t.phonetic_code,<,14401#68258
title t##t.production_year,<,2008,t.phonetic_code,=,4556#21
title t##t.production_year,=,1972,t.phonetic_code,=,12480#2
title t##t.production_year,<,2002,t.phonetic_code,<,2500#137893
title t##t.production_year,<,1983,t.phonetic_code,>,17850#60319
title t##t.production_year,>,1935,t.phonetic_code,=,18224#287
title t##t.production_year,>,1975,t.phonetic_code,<,3304#310382
title t##t.production_year,>,2008,t.phonetic_code,=,18224#79
title t##t.production_year,<,2012,t.phonetic_code,<,2665#285620
title t##t.production_year,<,2003,t.phonetic_code,<,12452#561600
title t##t.production_year,<,2009,t.phonetic_code,<,11315#694946
title t##t.production_year,>,1994,t.phonetic_code,>,16046#281782
title t##t.production_year,=,1987,t.phonetic_code,>,8044#9062
title t##t.production_year,=,1958,t.phonetic_code,>,7172#4956
title t##t.production_year,=,1958,t.phonetic_code,<,18126#7295
title t##t.production_year,>,1965,t.phonetic_code,>,10460#726750
title t##t.production_year,>,1997,t.phonetic_code,=,11288#307
title t##t.production_year,>,1974,t.phonetic_code,=,16774#1392
title t##t.production_year,>,2007,t.phonetic_code,<,16547#418029
title t##t.production_year,=,1974,t.phonetic_code,=,1846#3
title t##t.production_year,=,1997,t.phonetic_code,>,16928#5088
title t##t.production_year,>,1995,t.phonetic_code,>,8487#600783
title t##t.production_year,<,1946,t.phonetic_code,=,7289#17
title t##t.production_year,<,2011,t.phonetic_code,>,781#1412142
title t##t.production_year,<,1955,t.phonetic_code,>,11816#79770
title t##t.production_year,=,1998,t.phonetic_code,<,14401#20151
title t##t.production_year,<,2004,t.phonetic_code,>,652#924499
title t##t.production_year,=,1979,t.phonetic_code,<,10431#5786
title t##t.production_year,=,1911,t.phonetic_code,<,14401#3974
title t##t.production_year,<,1954,t.phonetic_code,>,1562#165484
title t##t.production_year,<,1963,t.phonetic_code,=,15724#10
title t##t.production_year,<,2012,t.phonetic_code,=,16915#589
title t##t.production_year,>,1996,t.phonetic_code,>,16509#253060
title t##t.production_year,=,1980,t.phonetic_code,<,6807#4132
title t##t.production_year,<,2004,t.phonetic_code,=,5110#92
title t##t.production_year,<,1985,t.phonetic_code,<,11288#261784
title t##t.production_year,<,1996,t.phonetic_code,=,5170#22
title t##t.production_year,<,1992,t.phonetic_code,>,5377#429775
title t##t.production_year,<,1993,t.phonetic_code,=,4421#92
title t##t.production_year,<,2001,t.phonetic_code,>,12099#339564
title t##t.production_year,<,1980,t.phonetic_code,<,14401#295291
title t##t.production_year,<,1997,t.phonetic_code,<,19937#675924
title t##t.production_year,<,1983,t.phonetic_code,>,8113#274586
title t##t.production_year,=,2005,t.phonetic_code,<,15886#44595
title t##t.production_year,>,1997,t.phonetic_code,<,3650#254062
title t##t.production_year,<,2005,t.phonetic_code,=,10837#147
title t##t.production_year,<,1968,t.phonetic_code,>,10570#151805
title t##t.production_year,<,1948,t.phonetic_code,=,16575#11
title t##t.production_year,>,1968,t.phonetic_code,>,16611#340275
title t##t.production_year,<,1991,t.phonetic_code,>,19023#45531
title t##t.production_year,<,1933,t.phonetic_code,<,7302#49087
title t##t.production_year,<,2001,t.phonetic_code,=,2806#133
title t##t.production_year,>,2009,t.phonetic_code,>,8126#211599
title t##t.production_year,<,1998,t.phonetic_code,=,3742#2
title t##t.production_year,<,1965,t.phonetic_code,=,5110#35
title t##t.production_year,>,1970,t.phonetic_code,>,2007#1235903
title t##t.production_year,<,1993,t.phonetic_code,<,17319#530768
title t##t.production_year,<,1941,t.phonetic_code,>,8340#81008
title t##t.production_year,>,1967,t.phonetic_code,=,11274#89
title t##t.production_year,>,1938,t.phonetic_code,<,17391#1391303
title t##t.production_year,>,1998,t.phonetic_code,<,1634#109422
title t##t.production_year,>,1979,t.phonetic_code,=,2806#248
title t##t.production_year,<,1955,t.phonetic_code,<,10386#93091
title t##t.production_year,<,1995,t.phonetic_code,>,5156#479243
title t##t.production_year,>,1986,t.phonetic_code,<,15886#910451
title t##t.production_year,=,1952,t.phonetic_code,>,16046#1336
title t##t.production_year,>,1935,t.phonetic_code,=,10837#251
title t##t.production_year,<,2009,t.phonetic_code,=,8981#65
title t##t.production_year,>,2006,t.phonetic_code,=,1298#27
title t##t.production_year,=,1951,t.phonetic_code,>,19473#292
title t##t.production_year,<,1980,t.phonetic_code,<,15886#321195
title t##t.production_year,>,1942,t.phonetic_code,<,8971#725270
title t##t.production_year,=,1981,t.phonetic_code,=,17695#1
title t##t.production_year,=,2004,t.phonetic_code,=,18259#12
title t##t.production_year,=,1996,t.phonetic_code,=,17731#1
title t##t.production_year,=,1930,t.phonetic_code,>,18235#275
title t##t.production_year,=,1994,t.phonetic_code,=,5110#3
title t##t.production_year,<,1994,t.phonetic_code,<,10381#318908
title t##t.production_year,=,1983,t.phonetic_code,>,6165#8412
title t##t.production_year,=,1971,t.phonetic_code,>,664#10447
title t##t.production_year,>,1986,t.phonetic_code,>,2431#1042091
title t##t.production_year,>,1903,t.phonetic_code,=,6494#942
title t##t.production_year,>,1956,t.phonetic_code,=,19022#907
title t##t.production_year,>,1994,t.phonetic_code,=,2448#28
title t##t.production_year,<,2002,t.phonetic_code,=,22157#287
title t##t.production_year,<,1999,t.phonetic_code,<,14710#539691
title t##t.production_year,<,1937,t.phonetic_code,<,2881#25881
title t##t.production_year,>,1935,t.phonetic_code,<,17061#1348927
title t##t.production_year,>,2009,t.phonetic_code,>,10460#181797
title t##t.production_year,>,1973,t.phonetic_code,<,7413#568124
title t##t.production_year,=,1978,t.phonetic_code,<,18361#10300
title t##t.production_year,=,1999,t.phonetic_code,>,1635#27945
title t##t.production_year,>,1933,t.phonetic_code,=,20097#38
title t##t.production_year,=,2000,t.phonetic_code,=,14715#11
title t##t.production_year,=,1960,t.phonetic_code,>,9919#5158
title t##t.production_year,<,1936,t.phonetic_code,>,5565#89296
title t##t.production_year,<,1996,t.phonetic_code,<,17258#583216
title t##t.production_year,=,1934,t.phonetic_code,=,11288#1
title t##t.production_year,=,2001,t.phonetic_code,<,6921#14209
title t##t.production_year,<,2006,t.phonetic_code,>,13447#389432
title t##t.production_year,<,1994,t.phonetic_code,<,17040#529701
title t##t.production_year,=,1998,t.phonetic_code,>,2692#23775
title t##t.production_year,<,1945,t.phonetic_code,<,11798#86767
title t##t.production_year,=,1988,t.phonetic_code,>,108#14783
title t##t.production_year,=,1984,t.phonetic_code,>,3394#10021
title t##t.production_year,=,1964,t.phonetic_code,=,9920#1
title t##t.production_year,=,1998,t.phonetic_code,>,11792#12388
title t##t.production_year,=,1975,t.phonetic_code,=,2537#8
title t##t.production_year,=,1983,t.phonetic_code,<,19023#11354
title t##t.production_year,<,1987,t.phonetic_code,=,16864#112
title t##t.production_year,=,2003,t.phonetic_code,>,15530#12611
title t##t.production_year,>,1979,t.phonetic_code,=,11774#273
title t##t.production_year,>,1926,t.phonetic_code,<,11541#929658
title t##t.production_year,>,1948,t.phonetic_code,=,21024#144
title t##t.production_year,<,1981,t.phonetic_code,<,18242#402488
title t##t.production_year,>,1971,t.phonetic_code,<,7835#590388
title t##t.production_year,<,1976,t.phonetic_code,=,3668#24
title t##t.production_year,<,1939,t.phonetic_code,<,6825#51954
title t##t.production_year,>,1982,t.phonetic_code,=,4421#233
title t##t.production_year,>,2011,t.phonetic_code,<,3650#41634
title t##t.production_year,=,2008,t.phonetic_code,=,9222#11
title t##t.production_year,>,1933,t.phonetic_code,<,15964#1211672
title t##t.production_year,<,2011,t.phonetic_code,>,8113#857046
title t##t.production_year,=,2011,t.phonetic_code,<,5579#37773
title t##t.production_year,>,1967,t.phonetic_code,=,22157#331
title t##t.production_year,<,1933,t.phonetic_code,>,3615#94376
title t##t.production_year,=,1910,t.phonetic_code,<,924#244
title t##t.production_year,<,2011,t.phonetic_code,>,2681#1223733
title t##t.production_year,<,1995,t.phonetic_code,<,761#32678
title t##t.production_year,=,1964,t.phonetic_code,<,9224#4150
title t##t.production_year,=,1982,t.phonetic_code,=,2431#3
title t##t.production_year,>,1971,t.phonetic_code,=,17755#363
title t##t.production_year,>,1992,t.phonetic_code,>,16928#215282
title t##t.production_year,=,1986,t.phonetic_code,=,9343#1
title t##t.production_year,<,1957,t.phonetic_code,=,1902#10
title t##t.production_year,<,1997,t.phonetic_code,<,2500#111518
title t##t.production_year,<,1991,t.phonetic_code,>,415#576149
title t##t.production_year,>,1971,t.phonetic_code,<,14226#947887
title t##t.production_year,>,1966,t.phonetic_code,<,11765#843531
title t##t.production_year,<,1965,t.phonetic_code,<,6284#93358
title t##t.production_year,=,1998,t.phonetic_code,<,17018#24472
title t##t.production_year,<,1988,t.phonetic_code,<,6443#186713
title t##t.production_year,<,1985,t.phonetic_code,=,2557#134
title t##t.production_year,>,1975,t.phonetic_code,>,5565#926674
title t##t.production_year,<,1930,t.phonetic_code,=,20897#11
title t##t.production_year,<,1969,t.phonetic_code,=,13483#1
title t##t.production_year,>,1982,t.phonetic_code,>,6502#821951
title t##t.production_year,>,1988,t.phonetic_code,<,2500#199016
title t##t.production_year,=,1974,t.phonetic_code,<,13392#6811
title t##t.production_year,=,1983,t.phonetic_code,=,11549#2
title t##t.production_year,>,1935,t.phonetic_code,<,14553#1121287
title t##t.production_year,=,1990,t.phonetic_code,>,9895#9325
title t##t.production_year,>,1937,t.phonetic_code,=,6494#864
title t##t.production_year,=,1976,t.phonetic_code,<,9922#5134
title t##t.production_year,=,1960,t.phonetic_code,<,13574#6079
title t##t.production_year,=,1966,t.phonetic_code,>,1791#9406
title t##t.production_year,>,1944,t.phonetic_code,<,9739#755970
title t##t.production_year,=,1988,t.phonetic_code,<,16884#11915
title t##t.production_year,<,2009,t.phonetic_code,<,2190#185831
title t##t.production_year,>,1939,t.phonetic_code,<,7355#654497
title t##t.production_year,>,1986,t.phonetic_code,>,1152#1146759
title t##t.production_year,>,1935,t.phonetic_code,>,3615#1242221
title t##t.production_year,>,1944,t.phonetic_code,<,15854#1179627
title t##t.production_year,<,1998,t.phonetic_code,<,2026#96044
title t##t.production_year,<,1981,t.phonetic_code,>,1870#396341
title t##t.production_year,=,1930,t.phonetic_code,<,16571#1908
title t##t.production_year,>,1956,t.phonetic_code,<,217#23790
title t##t.production_year,>,1977,t.phonetic_code,<,6673#500087
title t##t.production_year,<,1958,t.phonetic_code,<,5368#62390
title t##t.production_year,=,2008,t.phonetic_code,=,11774#17
title t##t.production_year,<,1946,t.phonetic_code,>,12099#62079
title t##t.production_year,<,1957,t.phonetic_code,<,17258#172114
title t##t.production_year,>,1970,t.phonetic_code,>,4861#1018570
title t##t.production_year,=,2009,t.phonetic_code,<,7430#36503
title t##t.production_year,<,1976,t.phonetic_code,>,17338#59829
title t##t.production_year,>,1938,t.phonetic_code,=,2813#80
title t##t.production_year,>,1933,t.phonetic_code,<,11765#939986
title t##t.production_year,>,1967,t.phonetic_code,=,17175#532
title t##t.production_year,=,1964,t.phonetic_code,<,18273#8411
title t##t.production_year,=,1958,t.phonetic_code,<,7835#3437
title t##t.production_year,<,1985,t.phonetic_code,>,10274#258241
title t##t.production_year,<,1969,t.phonetic_code,=,9920#52
title t##t.production_year,=,1995,t.phonetic_code,=,1159#1
title t##t.production_year,>,1988,t.phonetic_code,>,19023#87635
title t##t.production_year,>,2013,t.phonetic_code,>,19397#216
title t##t.production_year,<,1933,t.phonetic_code,<,3061#25392
title t##t.production_year,>,2007,t.phonetic_code,<,512#17513
title t##t.production_year,=,1967,t.phonetic_code,>,10198#5703
title t##t.production_year,=,1924,t.phonetic_code,>,7302#1604
title t##t.production_year,<,1949,t.phonetic_code,>,4081#120106
title t##t.production_year,<,1984,t.phonetic_code,>,9066#269980
title t##t.production_year,>,1940,t.phonetic_code,>,20809#45141
title t##t.production_year,>,1940,t.phonetic_code,>,17781#204890
title t##t.production_year,<,1940,t.phonetic_code,=,9763#2
title t##t.production_year,>,1979,t.phonetic_code,>,16955#246180
title t##t.production_year,=,2003,t.phonetic_code,>,19397#2991
title t##t.production_year,<,1954,t.phonetic_code,>,18103#21828
title t##t.production_year,=,1993,t.phonetic_code,<,6484#7203
title t##t.production_year,<,1983,t.phonetic_code,=,1406#101
title t##t.production_year,>,1938,t.phonetic_code,<,15879#1193915
title t##t.production_year,<,1955,t.phonetic_code,=,1517#71
title t##t.production_year,=,1952,t.phonetic_code,<,16571#4125
title t##t.production_year,=,1978,t.phonetic_code,<,3715#2691
title t##t.production_year,=,1994,t.phonetic_code,=,16774#20
title t##t.production_year,=,1967,t.phonetic_code,=,18363#4
title t##t.production_year,<,1996,t.phonetic_code,<,2500#107303
title t##t.production_year,<,1940,t.phonetic_code,=,1807#23
title t##t.production_year,<,1948,t.phonetic_code,=,18960#117
title t##t.production_year,=,2000,t.phonetic_code,=,189#2
title t##t.production_year,=,1910,t.phonetic_code,<,15909#3484
title t##t.production_year,<,1945,t.phonetic_code,>,6386#99994
title t##t.production_year,<,1999,t.phonetic_code,<,6257#262368
title t##t.production_year,>,1975,t.phonetic_code,>,15808#374202
title t##t.production_year,=,2008,t.phonetic_code,<,10361#39986
title t##t.production_year,<,1974,t.phonetic_code,<,9762#170763
title t##t.production_year,<,1974,t.phonetic_code,<,10381#182898
title t##t.production_year,<,2002,t.phonetic_code,>,570#846095
